放煙火,bang3 ian1 he2
放煙火,bang3 ian1 hue2
放空,bang3 kang1
放開,bang3 kui1
放冗,bang3 ling7
放卵,bang3 lnng7
放學,bang3 oh8
放伴,bang3 pnua7
放屁,bang3 pui3
放屁豆,bang3 pui3 dao7
放屎,bang3 sai2
放捒,bang3 sak4
放鬆,bang3 sang1
放捒,bang3 sat4
放數,bang3 siao3
放聲,bang3 snia1
放帖仔,bang3 tiap4 a2
放債,bang3 ze3
放盡磅,bang3 zin7 bong7
放紙虎,bang3 zua2 hoo2
放水燈,bang3 zui2 ding1
房,bang5
縫,bang5
馮,bang5
龐,bang5
房市,bang5 ci7
房地產,bang5 de7 san2
房地產,bang5 due7 san2
房間,bang5 ging1
房屋,bang5 ok4
縫衫,bang5 sna1
房頭,bang5 tao5
縫紩,bang5 tni7
棒,bang7
蚌,bang7
棒球,bang7 giu5
包,bao1
胞,bao1
苞,bao1
鮑,bao1
包仔,bao1 a2
包贌,bao1 bak8
包辦,bao1 ban7
包飯,bao1 bng7
包飼的,bao1 ci7 e5
包裹,bao1 go2
包括,bao1 guat4
包含,bao1 ham5
包涵,bao1 ham5
鮑魚,bao1 hi5
包袱,bao1 hok8
包袱仔,bao1 hok8 a2
包袱巾,bao1 hok8 gin1
包袱巾,bao1 hok8 gun1
鮑魚,bao1 hu5
包容,bao1 iong5
包領,bao1 lnia2
包餡,bao1 na7
包贏,bao1 nia5
包皮,bao1 pe5
包皮,bao1 pue5
包商,bao1 siong1
包穡頭,bao1 sit4 tao5
包圍,bao1 ui5
包穩,bao1 un2
包種茶,bao1 ziong2 de5
包裝,bao1 zong1
飽,bao2
包,bao5
鮑,bao7
八,bat4
捌,bat4
八德區,bat4 dik4 ku1
八珍,bat4 din1
八家將,bat4 ga1 ziong3
八卦,bat4 gua3
八卦山,bat4 gua3 san1
八卦山,bat4 gua3 snua1
捌貨,bat4 he3
捌貨,bat4 hue3
八里坌,bat4 li2 hun1
八里區,bat4 li2 ku1
捌字,bat4 li7
八字跤,bat4 li7 ka1
八仙,bat4 sian1
八仙綵,bat4 sian1 cai2
八仙桌,bat4 sian1 doh4
捌想,bat4 sniu7
八通關大山,bat4 tong1 guan1 dua7 snua1
八芝蘭,bat4 zi1 lan5
八掌溪,bat4 ziang2 ke1
八掌溪,bat4 ziong2 ke1
捌字,bat4 zzi7
八字跤,bat4 zzi7 ka1
別,bat8
菝,bat8
菝仔,bat8 a2
菝仔票,bat8 a2 pio3
別搭,bat8 dah4
別个,bat8 e5
別項,bat8 hang7
別款,bat8 kuan2
別人,bat8 lang5
別日,bat8 lit8
別日仔,bat8 lit8 a2
別位,bat8 ui7
別日,bat8 zzit8
別日仔,bat8 zzit8 a2
黃目子,bba1 bbui1 zi2
媌,bba5
峇,bba5
猫,bba5
貓,bba5
錨,bba5
麻,bba5
媌仔,bba5 a2
猫仔,bba5 a2
貓霧仔光,bba5 bbu7 a2 gng1
貓霧光,bba5 bbu7 gng1
峇微,bba5 bbui1
麻痺,bba5 bi3
麻雀,bba5 ciok4
麻雀子仔,bba5 ciok4 li2 a2
麻雀子仔,bba5 ciok4 zzi2 a2
貓公,bba5 gang1
貓公,bba5 gang2
麻藥,bba5 ioh8
貓里,bba5 li2
麻里折口,bba5 li2 zik4 kao2
貓里,bba5 li5
貓兒竹,bba5 li5 dik4
貓羅溪,bba5 lo5 ke1
麻射,bba5 sia7
麻醉,bba5 zui3
貓兒竹,bba5 zzi5 dik4
峇,bba7
擸,bba7
覓,bba7
鴟,bba7
鴟鴞,bba7 hioh8
覓頭路,bba7 tao5 loo7
肉,bbah4
肉包,bbah4 bao1
肉餅,bbah4 bnia2
肉脯,bbah4 boo2
肉豆,bbah4 dao7
肉砧,bbah4 diam1
肉感,bbah4 gam2
肉雞仔,bbah4 ge1 a2
肉繭仔,bbah4 gian2 a2
肉羹,bbah4 gne1
肉卷,bbah4 gng2
肉羹,bbah4 gni1
肉乾,bbah4 gnua1
肉雞仔,bbah4 gue1 a2
肉骨,bbah4 gut4
肉魚仔,bbah4 hi5 a2
肉拊,bbah4 hu2
肉魚仔,bbah4 hu5 a2
肉幼仔,bbah4 iu3 a2
肉跤仔,bbah4 ka1 a2
肉瘤,bbah4 liu5
肉類,bbah4 lui7
肉皮,bbah4 pe5
肉品,bbah4 pin2
肉皮,bbah4 pue5
肉絲,bbah4 si1
肉色,bbah4 sik4
肉豉仔,bbah4 sni7 a2
肉酥,bbah4 soo1
肉屑,bbah4 sut4
肉體,bbah4 te2
肉圓,bbah4 uan5
肉丸仔,bbah4 uan5 a2
肉粽,bbah4 zang3
肉粽角,bbah4 zang3 gak4
肉粽節,bbah4 zang3 zeh4
肉粽節,bbah4 zang3 zueh4
肉質,bbah4 zit4
肉鯽仔,bbah4 zit4 a2
肉糋,bbah4 zni3
屄,bbai1
䆀,bbai2
䆀味,bbai2 bbi7
䆀手,bbai2 ciu2
䆀豆仔,bbai2 dao7 a2
䆀猴,bbai2 gao5
䆀空,bbai2 kang1
䆀氣,bbai2 kui3
䆀才,bbai2 zai5
䆀指,bbai2 znai2
埋,bbai5
楣,bbai5
眉,bbai5
埋伏,bbai5 hok8
眉溪,bbai5 ke1
埋怨,bbai5 uan3
沐,bbak4
沐手,bbak4 ciu2
腹肚,bbak4 doo2
腹肚尾,bbak4 doo2 bbe2
腹肚尾,bbak4 doo2 bbue2
腹肚枵,bbak4 doo2 iao1
沐水,bbak4 zui2
墨,bbak8
木,bbak8
目,bbak8
茉,bbak8
目眉,bbak8 bbai5
目尾,bbak8 bbe2
目尾,bbak8 bbue2
墨盤,bbak8 bnua5
木匠,bbak8 cniu7
墨斗,bbak8 dao2
目地,bbak8 de7
目地,bbak8 due7
目加溜,bbak8 ga1 liu1
木工,bbak8 gang1
目狗針,bbak8 gao2 ziam1
木屐,bbak8 giah8
木屐寮,bbak8 giah8 liao5
目光,bbak8 gng1
目鏡,bbak8 gnia3
目鏡仁,bbak8 gnia3 lin5
目鏡仁,bbak8 gnia3 zzin5
目蚶,bbak8 ham1
目油,bbak8 iu5
目空,bbak8 kang1
目空赤,bbak8 kang1 ciah4
目孔,bbak8 kong2
目箍,bbak8 koo1
茉莉花,bbak8 lni7 hue1
目𥍉仔,bbak8 lnih4 a2
木柵,bbak8 sa1
木柵動物園,bbak8 sa1 dong7 bbut8 hng5
目屎,bbak8 sai2
目屎膏,bbak8 sai2 go1
木蝨,bbak8 sat4
目色,bbak8 sik4
目頭,bbak8 tao5
墨賊仔,bbak8 zat8 a2
目睫毛,bbak8 ziah4 bbnng5
目針,bbak8 ziam1
墨汁,bbak8 ziap4
目睫毛,bbak8 ziap8 bbnng5
目前,bbak8 zing5
目睭,bbak8 ziu1
目睭毛,bbak8 ziu1 bbnng5
目睭掩,bbak8 ziu1 iam2
目睭遮,bbak8 ziu1 lia1
目睭仁,bbak8 ziu1 lin5
目睭皮,bbak8 ziu1 pe5
目睭皮,bbak8 ziu1 pue5
目睭遮,bbak8 ziu1 zzia1
目睭仁,bbak8 ziu1 zzin5
墨水,bbak8 zui2
屘,bban1
屘仔,bban1 a2
屘囝,bban1 gnia2
挽,bban2
饅,bban2
挽脈,bban2 bbeh8
挽面,bban2 bbin7
挽脈,bban2 bbneh8
挽草,bban2 cao2
挽喙齒,bban2 cui3 ki2
